PDatTime;Age;TEMP;JTEMP;STIRR;pH;pO2;AIRSP;MFC_B;MFC_C;MFC_D;VALVE_A;O2SP;VALVE_C;VALVE_D;PUMP_A;PUMP_B;SUBS_A;SUBS_B;SUBS_C;PUMPT_A;FOAMT;ACIDT;BASET;SUBST_A;SUBST_B;SUBST_C;VALVET_A;O2SPT;VALVET_C;VALVET_D;EXT_A;EXT_B;BALANCE_A;BALANCE_B;FLOW_A;REDOX;TURB;pHo;pO2o;EO2;ECO2;AIROV;N2SP;CO2SP
;;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value
;(h);(°C);(°C);(rpm);(pH);(%sat);(lpm);(lpm);(lpm);(lpm);(%);(%);(%);(%);(%);(%);(%);(%);(%);(ml);(ml);(ml);(ml);(ml);(ml);(ml);(l);(l);(l);(l);(%);(%);(g);(kg);(g/h);(mV);(AU);(pH);(%sat);(%);(%);(lpm);(%);(lpm)
14.12.2020 14:35:16;4,83333333333333;31,995;31,995;822,7;5,19266666666667;39,8910833333333;0,500925;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;7,06508333333333;61,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500925;0;0
14.12.2020 14:40:16;4,91666666666667;31,995;31,995;829,4;5,213925;40,065;0,500925;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;7,12816666666667;62,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500925;0;0
14.12.2020 14:45:16;5;32,0475;31,95;838,1;5,190475;39,70075;0,501;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;7,20333333333333;63,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,501;0;0
14.12.2020 14:50:16;5,08333333333333;32,0475;31,95;844,2;5,189575;39,6320833333333;0,501;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;7,27108333333333;64,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,501;0;0
14.12.2020 14:55:16;5,16666666666667;31,995;31,95;847,2;5,20836666666667;39,6370833333333;0,501225;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;7,35233333333333;65,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,501225;0;0
14.12.2020 15:00:16;5,25;31,995;31,7025;853,4;5,2087;39,825;0,501;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;7,42866666666667;66,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,501;0;0
14.12.2020 15:05:16;5,33333333333333;31,995;31,7475;858,4;5,1768;39,89;0,500925;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;7,49908333333333;67,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500925;0;0
14.12.2020 15:10:16;5,41666666666667;31,995;31,95;865,1;5,18736666666667;39,4564166666667;0,501;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;7,57316666666667;68,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,501;0;0
14.12.2020 15:15:16;5,5;31,995;31,905;871,6;5,201925;39,6959166666667;0,50085;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;7,65175;69,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,50085;0;0
14.12.2020 15:20:16;5,58333333333333;31,995;31,905;875,9;5,18733333333333;39,755;0,50085;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;7,73308333333333;70,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,50085;0;0
